192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/DEVICE_PUSH HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/DEVICES_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/SENSORS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/MEMBER_OF_DEVICES_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/IN_SYSTEM_LOCALIZATION_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/1/relationships/all/CAN_CREATE_DEVICE HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/USERS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/UNLIMITED_APPEND HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/CAN_CREATE_SENSOR HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/VIRTUAL HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/END_POINT HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
